,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
1395,5612289,21923,8MN30-SG,,0,,0,0.01,100,EQ,NSE,NSE
1396,1794561,7010,915GS2024-GS,,0,,0,0.01,1,EQ,NSE,NSE
1397,1419777,5546,91D021221-TB,,0,,0,0.01,100,EQ,NSE,NSE
1398,1341441,5240,91D041121-TB,,0,,0,0.01,100,EQ,NSE,NSE
1399,1281793,5007,91D071021-TB,,0,,0,0.01,100,EQ,NSE,NSE
1400,1426177,5571,91D091221-TB,,0,,0,0.01,100,EQ,NSE,NSE
1401,1368833,5347,91D111121-TB,,0,,0,0.01,100,EQ,NSE,NSE
1402,1291777,5046,91D141021-TB,,0,,0,0.01,100,EQ,NSE,NSE
1403,1181185,4614,91D160921-TB,,0,,0,0.01,100,EQ,NSE,NSE
1404,1388033,5422,91D191121-TB,,0,,0,0.01,100,EQ,NSE,NSE
1405,1303553,5092,91D211021-TB,,0,,0,0.01,100,EQ,NSE,NSE
1406,1227265,4794,91D230921-TB,,0,,0,0.01,100,EQ,NSE,NSE
1407,1402881,5480,91D251121-TB,,0,,0,0.01,100,EQ,NSE,NSE
1408,1324801,5175,91D281021-TB,,0,,0,0.01,100,EQ,NSE,NSE
1409,1254657,4901,91D300921-TB,,0,,0,0.01,100,EQ,NSE,NSE
1410,1814273,7087,923GS2043-GS,,0,,0,0.01,1,EQ,NSE,NSE
1411,1801985,7039,92GS2030-GS,,0,,0,0.01,1,EQ,NSE,NSE
1412,5351937,20906,A2ZINFRA,A2Z INFRA ENGINEERING,0,,0,0.05,1,EQ,NSE,NSE
1413,142593,557,AAATECH-SM,,0,,0,0.05,3000,EQ,NSE,NSE
1414,60161,235,AAKASH,AAKASH EXPLORATION SER L,0,,0,0.05,1,EQ,NSE,NSE
1415,1342721,5245,AAREYDRUGS,AAREY DRUGS & PHARM,0,,0,0.05,1,EQ,NSE,NSE
1416,263681,1030,AARON,AARON INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
1417,1147137,4481,AARTIDRUGS,AARTI DRUGS.,0,,0,0.05,1,EQ,NSE,NSE
1418,1793,7,AARTIIND,AARTI INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
1419,4923649,19233,AARTISURF,AARTI SURFACTANTS,0,,0,0.05,1,EQ,NSE,NSE
1420,3525377,13771,AARVEEDEN,AARVEE DEN. & EXP.,0,,0,0.05,1,EQ,NSE,NSE
1421,4882689,19073,AARVI,AARVI ENCON,0,,0,0.05,1,EQ,NSE,NSE
1422,1378561,5385,AAVAS,AAVAS FINANCIERS,0,,0,0.05,1,EQ,NSE,NSE
1423,2561,10,ABAN,ABAN OFFSHORE.,0,,0,0.05,1,EQ,NSE,NSE
1424,3329,13,ABB,ABB INDIA,0,,0,0.05,1,EQ,NSE,NSE
1425,4583169,17903,ABBOTINDIA,ABBOTT INDIA,0,,0,0.05,1,EQ,NSE,NSE
1426,5533185,21614,ABCAPITAL,ADITYA BIRLA CAPITAL.,0,,0,0.05,1,EQ,NSE,NSE
1427,7707649,30108,ABFRL,ADITYA BIRLA FASHION & RT,0,,0,0.05,1,EQ,NSE,NSE
1428,2821633,11022,ABINFRA-SM,,0,,0,0.05,4000,EQ,NSE,NSE
1429,1421057,5551,ABMINTLLTD-BE,ABM INTERNATIONAL,0,,0,0.05,1,EQ,NSE,NSE
1430,2198529,8588,ABNINT-IT,,0,,0,0.05,5000,EQ,NSE,NSE
1431,3580673,13987,ABSLBANETF,BIRLASLAMC - ABSLBANETF,0,,0,0.01,1,EQ,NSE,NSE
1432,1878785,7339,ABSLNN50ET,BIRLASLAMC - ABSLNN50ET,0,,0,0.01,1,EQ,NSE,NSE
1433,5633,22,ACC,ACC,0,,0,0.05,1,EQ,NSE,NSE
1434,1805569,7053,ACCELYA,ACCELYA SOLN INDIA,0,,0,0.05,1,EQ,NSE,NSE
1435,5431553,21217,ACCORD-SM,,0,,0,0.05,2000,EQ,NSE,NSE
1436,375041,1465,ACCURACY,ACCURACY SHIPPING,0,,0,0.05,1,EQ,NSE,NSE
1437,3478273,13587,ACE,ACTION CONST EQUIP,0,,0,0.05,1,EQ,NSE,NSE
1438,5449217,21286,ACEINTEG-SM,,0,,0,0.05,3000,EQ,NSE,NSE
1439,481025,1879,ACRYSIL,ACRYSIL,0,,0,0.05,1,EQ,NSE,NSE
1440,6401,25,ADANIENT,ADANI ENTERPRISES,0,,0,0.05,1,EQ,NSE,NSE
1441,912129,3563,ADANIGREEN,ADANI GREEN ENERGY,0,,0,0.05,1,EQ,NSE,NSE
1442,3861249,15083,ADANIPORTS,ADANI PORT & SEZ,0,,0,0.05,1,EQ,NSE,NSE
1443,4452353,17392,ADANIPOWER-BE,ADANI POWER,0,,0,0.05,1,EQ,NSE,NSE
1444,2615553,10217,ADANITRANS,ADANI TRANSMISSION,0,,0,0.05,1,EQ,NSE,NSE
1445,5058817,19761,ADFFOODS,ADF FOODS,0,,0,0.05,1,EQ,NSE,NSE
1446,63489,248,ADL-BE,ARCHIDPLY DECOR,0,,0,0.05,1,EQ,NSE,NSE
1447,8705,34,ADORWELD,ADOR WELDING,0,,0,0.05,1,EQ,NSE,NSE
1448,2212865,8644,ADROITINFO-BE,ADROIT INFOTECH,0,,0,0.05,1,EQ,NSE,NSE
1449,3792129,14813,ADSL,ALLIED DIGITAL SERV.,0,,0,0.05,1,EQ,NSE,NSE
1450,3774721,14745,ADVANIHOTR,ADVANI HOT.& RES.(I),0,,0,0.05,1,EQ,NSE,NSE
1451,4617985,18039,ADVENZYMES,ADVANCED ENZYME TECH,0,,0,0.05,1,EQ,NSE,NSE
1452,10241,40,AEGISCHEM,AEGIS LOGISTICS,0,,0,0.05,1,EQ,NSE,NSE
1453,2903809,11343,AFFLE,AFFLE (INDIA),0,,0,0.05,1,EQ,NSE,NSE
1454,867585,3389,AGARIND,AGARWAL INDS CORP.,0,,0,0.05,1,EQ,NSE,NSE
1455,2089985,8164,AGCNET-BE,AGC NETWORKS,0,,0,0.05,1,EQ,NSE,NSE
1456,2834433,11072,AGRITECH,AGRI-TECH (INDIA),0,,0,0.05,1,EQ,NSE,NSE
1457,2315777,9046,AGROPHOS,AGRO PHOS INDIA,0,,0,0.05,1,EQ,NSE,NSE
1458,2756865,10769,AHIMSA-SM,,0,,0,0.05,6000,EQ,NSE,NSE
1459,513025,2004,AHLADA,AHLADA ENGINEERS,0,,0,0.05,1,EQ,NSE,NSE
1460,4976129,19438,AHLEAST,ASIAN HOTELS (EAST),0,,0,0.05,1,EQ,NSE,NSE
1461,4565249,17833,AHLUCONT,AHLUWALIA CONT IND,0,,0,0.05,1,EQ,NSE,NSE
1462,4957697,19366,AHLWEST,ASIAN HOTELS (WEST),0,,0,0.05,1,EQ,NSE,NSE
1463,3350017,13086,AIAENG,AIA ENGINEERING,0,,0,0.05,1,EQ,NSE,NSE
1464,1184257,4626,AILIMITED-SM,,0,,0,0.05,3000,EQ,NSE,NSE
1465,2533889,9898,AIRAN-BE,AIRAN,0,,0,0.05,1,EQ,NSE,NSE
1466,5600001,21875,AIROLAM-SM,,0,,0,0.05,3000,EQ,NSE,NSE
1467,123393,482,AISL-SM,,0,,0,0.05,1200,EQ,NSE,NSE
1468,2079745,8124,AJANTPHARM,AJANTA PHARMA,0,,0,0.05,1,EQ,NSE,NSE
1469,4431361,17310,AJMERA-BE,AJMERA REALTY & INF I,0,,0,0.05,1,EQ,NSE,NSE
1470,871169,3403,AJOONI,AJOONI BIOTECH,0,,0,0.05,1,EQ,NSE,NSE
1471,3940609,15393,AJRINFRA-BE,AJR INFRA & TOLLING,0,,0,0.05,1,EQ,NSE,NSE
1472,3458561,13510,AKASH,AKASH INFRA-PROJECTS,0,,0,0.05,1,EQ,NSE,NSE
1473,557057,2176,AKG,AKG EXIM,0,,0,0.05,1,EQ,NSE,NSE
1474,5165569,20178,AKSHARCHEM,AKSHARCHEM INDIA,0,,0,0.05,1,EQ,NSE,NSE
1475,2200321,8595,AKSHOPTFBR-BE,AKSH OPTIFIBRE ,0,,0,0.05,1,EQ,NSE,NSE
1476,375553,1467,AKZOINDIA,AKZO NOBEL INDIA,0,,0,0.05,1,EQ,NSE,NSE
1477,2539777,9921,ALANKIT,ALANKIT,0,,0,0.05,1,EQ,NSE,NSE
1478,4417537,17256,ALBERTDAVD,ALBERT DAVID,0,,0,0.05,1,EQ,NSE,NSE
1479,20225,79,ALEMBICLTD,ALEMBIC,0,,0,0.05,1,EQ,NSE,NSE
1480,3495937,13656,ALICON,ALICON CASTALLOY,0,,0,0.05,1,EQ,NSE,NSE
1481,4341505,16959,ALKALI,ALKALI METALS,0,,0,0.05,1,EQ,NSE,NSE
1482,2995969,11703,ALKEM,ALKEM LABORATORIES.,0,,0,0.05,1,EQ,NSE,NSE
1483,1148673,4487,ALKYLAMINE,ALKYL AMINES CHEM.,0,,0,0.05,1,EQ,NSE,NSE
1484,3456257,13501,ALLCARGO,ALLCARGO LOGISTICS,0,,0,0.05,1,EQ,NSE,NSE
1485,3020289,11798,ALLSEC,ALLSEC TECHNOLOGIES,0,,0,0.05,1,EQ,NSE,NSE
1486,4280065,16719,ALMONDZ,ALMONDZ GLOBAL SEC,0,,0,0.05,1,EQ,NSE,NSE
1487,4524801,17675,ALOKINDS,ALOK INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
1488,3801089,14848,ALPA,ALPA LABORATORIES,0,,0,0.05,1,EQ,NSE,NSE
1489,3736833,14597,ALPHAGEO,ALPHAGEO (INDIA),0,,0,0.05,1,EQ,NSE,NSE
1490,1951489,7623,ALPSINDUS-BE,ALPS INDUSTRIES.,0,,0,0.05,1,EQ,NSE,NSE
1491,25601,100,AMARAJABAT,AMARA RAJA BATTERIES.,0,,0,0.05,1,EQ,NSE,NSE
1492,1045249,4083,AMBANIORG-SM,,0,,0,0.05,2000,EQ,NSE,NSE
1493,303361,1185,AMBER,AMBER ENTERPRISES (I),0,,0,0.05,1,EQ,NSE,NSE
1494,2942977,11496,AMBICAAGAR,AMBICA AGAR & AROMAINDLTD,0,,0,0.05,1,EQ,NSE,NSE
1495,3899905,15234,AMBIKCO,AMBIKA COTTON MILL.,0,,0,0.05,1,EQ,NSE,NSE
1496,325121,1270,AMBUJACEM,AMBUJA CEMENTS,0,,0,0.05,1,EQ,NSE,NSE
1497,3685889,14398,AMDIND,AMD INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
1498,665089,2598,AMJLAND,AMJ LAND HOLDINGS,0,,0,0.05,1,EQ,NSE,NSE
1499,346369,1353,AMJUMBO-SM,,0,,0,0.05,8000,EQ,NSE,NSE
1500,4492033,17547,AMRUTANJAN,AMRUTAJAN HEALTH,0,,0,0.05,1,EQ,NSE,NSE
1501,3486721,13620,ANANTRAJ,ANANT RAJ,0,,0,0.05,1,EQ,NSE,NSE
1502,5228289,20423,ANDHRACEMT-BE,ANDHRA CEMENTS,0,,0,0.05,1,EQ,NSE,NSE
1503,42497,166,ANDHRAPAP,ANDHRA PAPER,0,,0,0.05,1,EQ,NSE,NSE
1504,34817,136,ANDHRSUGAR,ANDHRA SUGARS,0,,0,0.05,1,EQ,NSE,NSE
1505,1332737,5206,ANDREWYU,ANDREW YULE & CO,0,,0,0.05,1,EQ,NSE,NSE
1506,82945,324,ANGELBRKG,ANGEL BROKING,0,,0,0.05,1,EQ,NSE,NSE
1507,4264193,16657,ANIKINDS,ANIK INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
1508,7535105,29434,ANKITMETAL-BE,ANKIT MET & POW,0,,0,0.05,1,EQ,NSE,NSE
1509,954113,3727,ANMOL,ANMOL INDIA,0,,0,0.05,1,EQ,NSE,NSE
1510,37889,148,ANSALAPI,ANSAL PROP & INFRA,0,,0,0.05,1,EQ,NSE,NSE
1511,3500289,13673,ANSALHSG,ANSAL HOUSING,0,,0,0.05,1,EQ,NSE,NSE
1512,2120961,8285,ANTGRAPHIC-BE,ANTARCTICA,0,,0,0.05,1,EQ,NSE,NSE
1513,2307585,9014,ANUP,THE ANUP ENGINEERING,0,,0,0.05,1,EQ,NSE,NSE
1514,724225,2829,ANURAS,ANUPAM RASAYAN INDIA,0,,0,0.05,1,EQ,NSE,NSE
1515,2941697,11491,APARINDS,APAR INDUSTRIES.,0,,0,0.05,1,EQ,NSE,NSE
1516,5235969,20453,APCL,ANJANI PORTLAND CEM,0,,0,0.05,1,EQ,NSE,NSE
1517,39425,154,APCOTEXIND,APCOTEX INDUSTRIES LIMITE,0,,0,0.05,1,EQ,NSE,NSE
1518,5535489,21623,APEX,APEX FROZEN FOODS,0,,0,0.05,1,EQ,NSE,NSE
1519,6599681,25780,APLAPOLLO,APL APOLLO TUBES,0,,0,0.05,1,EQ,NSE,NSE
1520,6483969,25328,APLLTD,ALEMBIC PHARMA,0,,0,0.05,1,EQ,NSE,NSE
1521,290305,1134,APOLLO,APOLLO MICRO SYSTEMS,0,,0,0.05,1,EQ,NSE,NSE
1522,40193,157,APOLLOHOSP,APOLLO HOSPITALS ENTER. L,0,,0,0.05,1,EQ,NSE,NSE
1523,3676417,14361,APOLLOPIPE,APOLLO PIPES,0,,0,0.05,1,EQ,NSE,NSE
1524,41729,163,APOLLOTYRE,APOLLO TYRES,0,,0,0.05,1,EQ,NSE,NSE
1525,1613313,6302,APOLSINHOT,APOLLO SINDOORI HOTEL,0,,0,0.05,1,EQ,NSE,NSE
1526,2753281,10755,APTECHT,APTECH,0,,0,0.05,1,EQ,NSE,NSE
1527,1391361,5435,APTUS,APTUS VALUE HSG FIN I,0,,0,0.05,1,EQ,NSE,NSE
1528,4299521,16795,ARCHIDPLY,ARCHIDPLY IND.,0,,0,0.05,1,EQ,NSE,NSE
1529,1638401,6400,ARCHIES-BE,ARCHIES,0,,0,0.05,1,EQ,NSE,NSE
1530,46337,181,ARENTERP,RAJDARSHAN INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
1531,3892225,15204,ARIES,ARIES AGRO.,0,,0,0.05,1,EQ,NSE,NSE
1532,3554561,13885,ARIHANT,ARIHANT FOUN & HOU,0,,0,0.05,1,EQ,NSE,NSE
1533,976129,3813,ARIHANTCAP,ARIHANT CAPITAL MKTS,0,,0,0.05,1,EQ,NSE,NSE
1534,5160705,20159,ARIHANTSUP,ARIHANT SUPERSTRUCT,0,,0,0.05,1,EQ,NSE,NSE
1535,4419329,17263,ARMANFIN,ARMAN FIN SERV,0,,0,0.05,1,EQ,NSE,NSE
1536,3726593,14557,AROGRANITE,ARO GRANITE IND..,0,,0,0.05,1,EQ,NSE,NSE
1537,2370561,9260,ARROWGREEN,ARROW GREENTECH,0,,0,0.05,1,EQ,NSE,NSE
1538,4562177,17821,ARSHIYA,ARSHIYA,0,,0,0.05,1,EQ,NSE,NSE
1539,4659713,18202,ARSSINFRA,ARSS INFRA PROJ.,0,,0,0.05,1,EQ,NSE,NSE
1540,4329729,16913,ARTEMISMED,ARTEMIS MED SERVICE,0,,0,0.05,1,EQ,NSE,NSE
1541,4811777,18796,ARTNIRMAN-SM,,0,,0,0.05,6000,EQ,NSE,NSE
1542,721921,2820,ARVEE-BE,ARVEE LABORATORIES I,0,,0,0.05,1,EQ,NSE,NSE
1543,49409,193,ARVIND,ARVIND,0,,0,0.05,1,EQ,NSE,NSE
1544,2332417,9111,ARVINDFASN,ARVIND FASHIONS,0,,0,0.05,1,EQ,NSE,NSE
1545,2676993,10457,ARVSMART,ARVIND SMARTSPACES,0,,0,0.05,1,EQ,NSE,NSE
1546,1376769,5378,ASAHIINDIA,ASAHI INDIA GLASS,0,,0,0.05,1,EQ,NSE,NSE
1547,6422529,25088,ASAHISONG,ASAHI SONGWON COLOR,0,,0,0.05,1,EQ,NSE,NSE
1548,2980609,11643,ASAL-BE,AUTOMOTIVE STAMPINGS & AS,0,,0,0.05,1,EQ,NSE,NSE
1549,4505089,17598,ASALCBR,ASSO ALCOHOLS & BREW,0,,0,0.05,1,EQ,NSE,NSE
1550,3840257,15001,ASCOM-SM,,0,,0,0.05,4000,EQ,NSE,NSE
1551,51969,203,ASHAPURMIN,ASHAPURA MINECHEM,0,,0,0.05,1,EQ,NSE,NSE
1552,6247169,24403,ASHIANA,ASHIANA HOUSING,0,,0,0.05,1,EQ,NSE,NSE
1553,52737,206,ASHIMASYN,ASHIMA,0,,0,0.05,1,EQ,NSE,NSE
1554,5166593,20182,ASHOKA,ASHOKA BUILDCON,0,,0,0.05,1,EQ,NSE,NSE
1555,54273,212,ASHOKLEY,ASHOK LEYLAND,0,,0,0.05,1,EQ,NSE,NSE
1556,4716033,18422,ASIANHOTNR,ASIAN HOTELS (NORTH),0,,0,0.05,1,EQ,NSE,NSE
1557,60417,236,ASIANPAINT,ASIAN PAINTS,0,,0,0.05,1,EQ,NSE,NSE
1558,3811585,14889,ASIANTILES,ASIAN GRANITO IND..,0,,0,0.05,1,EQ,NSE,NSE
1559,5248513,20502,ASLIND-SM,,0,,0,0.05,4000,EQ,NSE,NSE
1560,4421121,17270,ASPINWALL,ASPINWALL & CO,0,,0,0.05,1,EQ,NSE,NSE
1561,4538369,17728,ASTEC,ASTEC LIFESCIENCES,0,,0,0.05,1,EQ,NSE,NSE
1562,386049,1508,ASTERDM,ASTER DM HEALTHCARE.,0,,0,0.05,1,EQ,NSE,NSE
1563,3691009,14418,ASTRAL,ASTRAL,0,,0,0.05,1,EQ,NSE,NSE
1564,2974209,11618,ASTRAMICRO,ASTRA MICROWAVE,0,,0,0.05,1,EQ,NSE,NSE
1565,1436161,5610,ASTRAZEN,ASTRAZENECA PHARMA IND LT,0,,0,0.05,1,EQ,NSE,NSE
1566,223745,874,ASTRON,ASTRON PAPER BORD MIL,0,,0,0.05,1,EQ,NSE,NSE
1567,144897,566,ATALREAL-SM,,0,,0,0.05,1600,EQ,NSE,NSE
1568,425729,1663,ATFL,AGRO TECH FOODS,0,,0,0.05,1,EQ,NSE,NSE
1569,1552897,6066,ATGL,ADANI TOTAL GAS,0,,0,0.05,1,EQ,NSE,NSE
1570,3476993,13582,ATLANTA-BE,ATLANTA,0,,0,0.05,1,EQ,NSE,NSE
1571,67329,263,ATUL,ATUL,0,,0,0.05,1,EQ,NSE,NSE
1572,7685889,30023,ATULAUTO,ATUL AUTO,0,,0,0.05,1,EQ,NSE,NSE
1573,5436929,21238,AUBANK,AU SMALL FINANCE BANK,0,,0,0.05,1,EQ,NSE,NSE
1574,4803073,18762,AURDIS-SM,,0,,0,0.05,2000,EQ,NSE,NSE
1575,3078401,12025,AURIONPRO-BE,AURIONPRO SOLN,0,,0,0.05,1,EQ,NSE,NSE
1576,70401,275,AUROPHARMA,AUROBINDO PHARMA,0,,0,0.05,1,EQ,NSE,NSE
1577,2312961,9035,AUSOMENT-BE,AUSOM ENTERPRISE,0,,0,0.05,1,EQ,NSE,NSE
1578,71169,278,AUTOAXLES,AUTOMOTIVE AXLES,0,,0,0.05,1,EQ,NSE,NSE
1579,3611137,14106,AUTOIND,AUTOLINE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
1580,2575617,10061,AUTOLITIND-BZ,,0,,0,0.05,1,EQ,NSE,NSE
1581,5479937,21406,AVADHSUGAR,AVADH SUG & ENERGY,0,,0,0.05,1,EQ,NSE,NSE
1582,2031617,7936,AVANTIFEED,AVANTI FEEDS,0,,0,0.05,1,EQ,NSE,NSE
1583,670977,2621,AVG-SM,,0,,0,0.05,1200,EQ,NSE,NSE
1584,1062913,4152,AVROIND-SM,,0,,0,0.05,2000,EQ,NSE,NSE
1585,4785153,18692,AVSL-SM,,0,,0,0.05,3000,EQ,NSE,NSE
1586,3586049,14008,AVTNPL,AVT NATURAL PRODUCTS,0,,0,0.05,1,EQ,NSE,NSE
1587,460033,1797,AWHCL,ANTONY WASTE HDG CELL,0,,0,0.05,1,EQ,NSE,NSE
1588,1510401,5900,AXISBANK,AXIS BANK,0,,0,0.05,1,EQ,NSE,NSE
1589,267265,1044,AXISBNKETF,AXISAMC - AXISBNKETF,0,,0,0.01,1,EQ,NSE,NSE
1590,903681,3530,AXISBPSETF,AXISAMC - AXISBPSETF,0,,0,0.01,1,EQ,NSE,NSE
1591,2415617,9436,AXISCADES,AXISCADES TECH,0,,0,0.05,1,EQ,NSE,NSE
1592,5256193,20532,AXISGOLD,AXIS MF - AXIS GOLD ETF,0,,0,0.01,1,EQ,NSE,NSE
1593,923649,3608,AXISHCETF,AXISAMC - AXISHCETF,0,,0,0.01,1,EQ,NSE,NSE
1594,5440513,21252,AXISNIFTY,AXISAMC - AXISNIFTY,0,,0,0.01,1,EQ,NSE,NSE
1595,770561,3010,AXISTECETF,AXISAMC - AXISTECETF,0,,0,0.01,1,EQ,NSE,NSE
1596,2632961,10285,AYMSYNTEX,AYM SYNTEX,0,,0,0.05,1,EQ,NSE,NSE
1597,4541953,17742,BAFNAPH,BAFNA PHARMACEUTICALS,0,,0,0.05,1,EQ,NSE,NSE
1598,2873857,11226,BAGFILMS,B.A.G FILMS AND MEDIA,0,,0,0.05,1,EQ,NSE,NSE
1599,4267265,16669,BAJAJ-AUTO,BAJAJ AUTO,0,,0,0.05,1,EQ,NSE,NSE
1600,4999937,19531,BAJAJCON,BAJAJ CONSUMER CARE,0,,0,0.05,1,EQ,NSE,NSE
1601,3848705,15034,BAJAJELEC,BAJAJ ELECT.LTD,0,,0,0.05,1,EQ,NSE,NSE
1602,4268801,16675,BAJAJFINSV,BAJAJ FINSERV.,0,,0,0.05,1,EQ,NSE,NSE
1603,1564161,6110,BAJAJHIND-BE,BAJAJ HINDUSTHAN SUGAR LT,0,,0,0.05,1,EQ,NSE,NSE
1604,78081,305,BAJAJHLDNG,BAJAJ HOLDINGS & INVS,0,,0,0.05,1,EQ,NSE,NSE
1605,81153,317,BAJFINANCE,BAJAJ FINANCE,0,,0,0.05,1,EQ,NSE,NSE
1606,2344449,9158,BALAJITELE,BALAJI TELEFILMS,0,,0,0.05,1,EQ,NSE,NSE
1607,3712257,14501,BALAMINES,BALAJI AMINES,0,,0,0.05,1,EQ,NSE,NSE
1608,2895105,11309,BALAXI,BALAXI PHARMA,0,,0,0.05,1,EQ,NSE,NSE
1609,2607361,10185,BALKRISHNA-BE,BALKRISHNA PAPER MILLS L,0,,0,0.05,1,EQ,NSE,NSE
1610,85761,335,BALKRISIND,BALKRISHNA IND.,0,,0,0.05,1,EQ,NSE,NSE
1611,332545,1299,BALLARPUR-BZ,,0,,0,0.05,1,EQ,NSE,NSE
1612,86529,338,BALMLAWRIE,BALMER LAWRIE & CO,0,,0,0.05,1,EQ,NSE,NSE
1613,3440897,13441,BALPHARMA,BAL PHARMA.,0,,0,0.05,1,EQ,NSE,NSE
1614,87297,341,BALRAMCHIN,BALRAMPUR CHINI MILLS,0,,0,0.05,1,EQ,NSE,NSE
1615,88833,347,BANARBEADS,BANARAS BEADS,0,,0,0.05,1,EQ,NSE,NSE
1616,89601,350,BANARISUG,BANNARI AMMAN SUGARS,0,,0,0.05,1,EQ,NSE,NSE
1617,3553281,13880,BANCOINDIA,BANCO PRODUCTS (I),0,,0,0.05,1,EQ,NSE,NSE
1618,579329,2263,BANDHANBNK,BANDHAN BANK,0,,0,0.05,1,EQ,NSE,NSE
1619,3918593,15307,BANG-BE,BANG OVERSEAS.,0,,0,0.05,1,EQ,NSE,NSE
1620,211969,828,BANKA-BE,BANKA BIOLOO,0,,0,0.05,1,EQ,NSE,NSE
1621,1195009,4668,BANKBARODA,BANK OF BARODA,0,,0,0.05,1,EQ,NSE,NSE
1622,2928385,11439,BANKBEES,NIP IND ETF BANK BEES,0,,0,0.01,1,EQ,NSE,NSE
1623,1214721,4745,BANKINDIA,BANK OF INDIA,0,,0,0.05,1,EQ,NSE,NSE
1624,3714817,14511,BANSWRAS,BANSWARA SYNTEX,0,,0,0.05,1,EQ,NSE,NSE
1625,800513,3127,BARBEQUE,BARBEQUE NATION HOSP.,0,,0,0.05,1,EQ,NSE,NSE
1626,4587777,17921,BARTRONICS-BZ,,0,,0,0.05,1,EQ,NSE,NSE
1627,94209,368,BASF,BASF INDIA,0,,0,0.05,1,EQ,NSE,NSE
1628,3080705,12034,BASML,BANNARI AM SPIN MILL.,0,,0,0.05,1,EQ,NSE,NSE
1629,94977,371,BATAINDIA,BATA INDIA,0,,0,0.05,1,EQ,NSE,NSE
1630,4589313,17927,BAYERCROP,BAYER CROPSCIENCE,0,,0,0.05,1,EQ,NSE,NSE
1631,3522817,13761,BBL,BHARAT BIJLEE,0,,0,0.05,1,EQ,NSE,NSE
1632,97281,380,BBTC,BOMBAY BURMAH TRADING COR,0,,0,0.05,1,EQ,NSE,NSE
1633,1455873,5687,BBTCL-SM,,0,,0,0.05,3000,EQ,NSE,NSE
1634,2263297,8841,BCG-BE,BRIGHTCOM GROUP,0,,0,0.05,1,EQ,NSE,NSE
1635,643329,2513,BCLIND,BCL INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
1636,256513,1002,BCONCEPTS-SM,,0,,0,0.05,3000,EQ,NSE,NSE
1637,2985473,11662,BCP,B.C. POWER CONTROLS,0,,0,0.05,1,EQ,NSE,NSE
1638,548865,2144,BDL,BHARAT DYNAMICS,0,,0,0.05,1,EQ,NSE,NSE
1639,1099265,4294,BDR-IT,,0,,0,0.05,16667,EQ,NSE,NSE
1640,4590849,17933,BEARDSELL,BEARDSELL,0,,0,0.05,1,EQ,NSE,NSE
1641,416769,1628,BECTORFOOD,MRS BECTORS FOOD SPE,0,,0,0.05,1,EQ,NSE,NSE
1642,5170177,20196,BEDMUTHA,BEDMUTHA INDUST,0,,0,0.05,1,EQ,NSE,NSE
1643,98049,383,BEL,BHARAT ELECTRONICS,0,,0,0.05,1,EQ,NSE,NSE
1644,101121,395,BEML,BEML,0,,0,0.05,1,EQ,NSE,NSE
1645,107265,419,BEPL,BHANSALI ENG. POLYMERS LT,0,,0,0.05,1,EQ,NSE,NSE
1646,103425,404,BERGEPAINT,BERGER PAINTS (I),0,,0,0.05,1,EQ,NSE,NSE
1647,590337,2306,BESTAGRO,BEST AGROLIFE,0,,0,0.05,1,EQ,NSE,NSE
1648,20737,81,BETA-SM,,0,,0,0.05,800,EQ,NSE,NSE
1649,5404929,21113,BFINVEST,BF INVESTMENT,0,,0,0.05,1,EQ,NSE,NSE
1650,3729153,14567,BFUTILITIE,BF UTILITIES,0,,0,0.05,1,EQ,NSE,NSE
1651,6345473,24787,BGLOBAL-BE,BHARATIYA GLOBAL INFO,0,,0,0.05,1,EQ,NSE,NSE
1652,3888385,15189,BGRENERGY,BGR ENERGY SYSTEMS,0,,0,0.05,1,EQ,NSE,NSE
1653,3430401,13400,BHAGERIA,BHAGERIA INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
1654,5318657,20776,BHAGYANGR,BHAGYANAGAR INDIA,0,,0,0.05,1,EQ,NSE,NSE
1655,5460993,21332,BHAGYAPROP,BHAGYANAGAR PRO,0,,0,0.05,1,EQ,NSE,NSE
1656,2556161,9985,BHALCHANDR-IT,,0,,0,0.05,11765,EQ,NSE,NSE
1657,5006337,19556,BHANDARI,BHANDARI HOSIERY EXP,0,,0,0.05,1,EQ,NSE,NSE
1658,108033,422,BHARATFORG,BHARAT FORGE,0,,0,0.05,1,EQ,NSE,NSE
1659,109057,426,BHARATGEAR,BHARAT GEARS.,0,,0,0.05,1,EQ,NSE,NSE
1660,981505,3834,BHARATRAS,BHARAT RASAYAN,0,,0,0.05,1,EQ,NSE,NSE
1661,4141569,16178,BHARATWIRE-BE,BHARAT WIRE ROPES.,0,,0,0.05,1,EQ,NSE,NSE
1662,2714625,10604,BHARTIARTL,BHARTI AIRTEL,0,,0,0.05,1,EQ,NSE,NSE
